"2014-08-07 19:48:51","New file ./app/controller/supervisor/preview_reports.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/recon_update.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/prep_requisits_update.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/receipt.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/reconciliation_report.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/sorter_data.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/client_add.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/index.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/suspect_enter.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/recon_reconcile.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/recon_reconcile_with_discrep.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/reconciled.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/restore_scripts.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/users.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/prep_update.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/deposit_manager_actions/runs_to_service.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/deposit_manager_actions/join_recs.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/deposit_manager_actions/change_card_number_in_rec.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/deposit_manager_actions/release_runs.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/deposit_manager_actions/rec_to_service.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/deposit_manager_actions/change_card_number_in_runs.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/recon_to_control.php was found!"
"2014-08-07 19:48:51","New file ./app/controller/supervisor/create_reports.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/signers.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/recon_stat_update.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/recon_expected_update.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/reports_archive.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/recon_act_update.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/customers.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/deposit_manager_actions.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/index_conflict.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/recon_view.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/change_password.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/reportset_view.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/client_edit.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/recon_discr_update.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/profile.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/signer_edit.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/reconciliation_OLD.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/signer_add.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/user_edit.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/recon_total_update.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/reports.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/act_by_recon.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/prep_expected_update.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/reconciliation.php was found!"
"2014-08-07 19:48:50","New file ./app/controller/supervisor/deposit_manager.php was found!"
"2014-08-07 19:48:50","New file ./index.php was found!"
"2014-08-07 19:48:50","New file ./bootstrap/index.php was found!"
"2014-08-07 19:48:50","New file ./css/index.php was found!"
"2014-08-07 19:48:50","New file ./service/check_if_backup_needed.php was found!"
"2014-08-07 19:48:50","New file ./service/backup.php was found!"
"2014-08-07 19:48:50","New file ./service/index.php was found!"
"2014-08-07 19:48:50","New file ./service/module/collect_from_cobra.php was found!"
"2014-08-07 19:48:50","New file ./service/module/index.php was found!"
"2014-08-07 19:48:50","New file ./service/module/tables_purge.php was found!"
"2014-08-07 19:48:50","New file ./service/module/make_files.php was found!"
"2014-08-07 19:48:50","New file ./service/restore.php was found!"
"2014-08-07 19:48:50","New file ./service/collector.php was found!"
"2014-08-07 19:48:50","User logout Черенкова С.Н. IP: 127.0.0.1"
"2014-08-07 19:48:46","User logon Черенкова С.Н. IP: 127.0.0.1"
"2014-08-07 19:48:32","Application files corruption was detected!"
"2014-08-07 19:48:32","-512 extra application files!"
"2014-08-07 19:48:32","New file ./js/translit.js was found!"
"2014-08-07 19:48:32","New file ./js/md5.js was found!"
"2014-08-07 19:48:32","New file ./js/base64_decode.js was found!"
"2014-08-07 19:48:32","New file ./js/jquery-2.0.2.min.js was found!"
"2014-08-07 19:48:32","New file ./js/base64_encode.js was found!"
"2014-08-07 19:48:32","New file ./js/jquery-1.10.1.min.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-carousel.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-scrollspy.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-popover.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-collapse.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-tab.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-transition.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-dropdown.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-button.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-modal.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-alert.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-tooltip.js was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/bootstrap-typeahead.js was found!"
"2014-08-07 19:48:32","New file ./bootstrap/js/bootstrap.js was found!"
"2014-08-07 19:48:32","New file ./bootstrap/js/bootstrap-datepicker.js was found!"
"2014-08-07 19:48:32","New file ./bootstrap/js/bootstrap-datepicker.ru.js was found!"
"2014-08-07 19:48:32","New file ./bootstrap/js/bootstrap.min.js was found!"
"2014-08-07 19:48:32","New file ./img/index.php was found!"
"2014-08-07 19:48:32","New file ./js/index.php was found!"
"2014-08-07 19:48:32","New file ./Bootstrap_files/index.php was found!"
"2014-08-07 19:48:32","New file ./app/view/select_language.php was found!"
"2014-08-07 19:48:32","New file ./app/view/draw_record_add.php was found!"
"2014-08-07 19:48:31","New file ./app/view/htmlfix.php was found!"
"2014-08-07 19:48:31","New file ./app/view/danger_message.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/rotated_page_css.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/printed_0402145_complex.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/general_apk_printed_old.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/c.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/page_divider.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/printed_0402145_complex_fordeposit.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/printed_0402145.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/single_0402145.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/general_rollup_printed.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/recresult_ext.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/akt_0402198.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/general_apk_printed.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/recresult.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/customer_rollup_printed.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/akt_0402145.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/confirm.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reports/printed_0402013.php was found!"
"2014-08-07 19:48:31","New file ./app/view/show_globals.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/reconciled_deposit_report.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/requisits.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/wrong_receipt.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/recon_in_progress.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/value/result_and_estimated.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/value/calculator.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/buttons.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/amount/recon_data.php was found!"
"2014-08-07 19:48:31","New file ./app/view/preparation/recon_in_another_cashroom.php was found!"
"2014-08-07 19:48:31","New file ./app/view/info_message.php was found!"
"2014-08-07 19:48:31","New file ./app/view/php-barcode-2.0.1.php was found!"
"2014-08-07 19:48:31","New file ./app/view/password_was_not_changed.php was found!"
"2014-08-07 19:48:31","New file ./app/view/print_array_as_html_table.php was found!"
"2014-08-07 19:48:31","New file ./app/view/set_rs_to_stat.php was found!"
"2014-08-07 19:48:31","New file ./app/view/page_header_with_logout.php was found!"
"2014-08-07 19:48:31","New file ./app/view/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/act_by_reconciliation.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/new_reconciliation.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/reconciliation_view.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/prepared_reconciliation.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/deferred_reconciliation.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/finished_reconciliation.php was found!"
"2014-08-07 19:48:31","New file ./app/view/forms/details_css.php was found!"
"2014-08-07 19:48:31","New file ./app/view/repost_post.php was found!"
"2014-08-07 19:48:31","New file ./app/view/draw_select_table.php was found!"
"2014-08-07 19:48:31","New file ./app/view/login.php was found!"
"2014-08-07 19:48:31","New file ./app/view/error_message.php was found!"
"2014-08-07 19:48:31","New file ./app/view/success_message.php was found!"
"2014-08-07 19:48:31","New file ./app/view/set_remove_wait.php was found!"
"2014-08-07 19:48:31","New file ./app/view/under_development.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/prep_against_amount.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/against_amount_new.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/keyboard_driver.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/against_value_new.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/against_amount.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/suspect_enter.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/value/result_and_estimated.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/value/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/value/recon_data_total.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/value/sorter_data_form.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/value/discrepancies.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/value/recon_data_input_form.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/buttons.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/messages/wrong_sorter_grades.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/messages/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/messages/non_single_denom.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/messages/wrong_recon_grades.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/total.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/prep_against_value.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/amount/index.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/amount/recon_data_total.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/amount/sorter_data_form.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/amount/discrepancies.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/amount/recon_data_input_form.php was found!"
"2014-08-07 19:48:31","New file ./app/view/reconciliation/against_value.php was found!"
"2014-08-07 19:48:30","New file ./app/view/get_to_string.php was found!"
"2014-08-07 19:48:30","New file ./app/view/draw_editable_table.php was found!"
"2014-08-07 19:48:30","New file ./app/view/base_64_javascript.php was found!"
"2014-08-07 19:48:30","New file ./app/view/remove_special_symbols.php was found!"
"2014-08-07 19:48:30","New file ./app/view/draw_record_edit.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/required_field_message.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/update.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/index.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readme.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/active_fields/checker.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/active_fields/select.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/active_fields/index.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/active_fields/text.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/delete.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/checker.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/select.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/index.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/text.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/pointer.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/logical.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/readonly_fields/readonly.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/clone.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/record_add.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/field_router.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/start.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/record_edit.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/field_router_readonly.php was found!"
"2014-08-07 19:48:30","New file ./app/view/record/check_unique.php was found!"
"2014-08-07 19:48:30","New file ./app/view/draw_simple_table.php was found!"
"2014-08-07 19:48:30","New file ./app/view/report_table_style.php was found!"
"2014-08-07 19:48:30","New file ./app/view/bootstrap.php was found!"
"2014-08-07 19:48:30","New file ./app/view/html_head_for_report.php was found!"
"2014-08-07 19:48:30","New file ./app/view/logout_link.php was found!"
"2014-08-07 19:48:30","New file ./app/view/html_head_bootstrap.php was found!"
"2014-08-07 19:48:30","New file ./app/view/password_was_changed.php was found!"
"2014-08-07 19:48:30","New file ./app/view/html_header.php was found!"
"2014-08-07 19:48:30","New file ./app/view/update_record.php was found!"
"2014-08-07 19:48:30","New file ./app/view/reload_after_1_min.php was found!"
"2014-08-07 19:48:30","New file ./app/view/draw_table.php was found!"
"2014-08-07 19:48:30","New file ./app/model/is_mobile.php was found!"
"2014-08-07 19:48:30","New file ./app/model/d.php was found!"
"2014-08-07 19:48:30","New file ./app/model/get_short_genetive_iof_by_user_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/index.php was found!"
"2014-08-07 19:48:30","New file ./app/model/lang/index.php was found!"
"2014-08-07 19:48:30","New file ./app/model/lang/english.php was found!"
"2014-08-07 19:48:30","New file ./app/model/lang/russian.php was found!"
"2014-08-07 19:48:30","New file ./app/model/nmr2str_by_currency.php was found!"
"2014-08-07 19:48:30","New file ./app/model/error_files.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/draw_table_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/count_rows_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/index.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/get_array_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/fetch_row_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/fetch_fields_info_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/fetch_assoc_row_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/get_assoc_array_from_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/do_sql.php was found!"
"2014-08-07 19:48:30","New file ./app/model/db/connection.php was found!"
"2014-08-07 19:48:30","New file ./app/model/get_browser_version.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_recon_denom_total_by_recon_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_scenario_recon_grades.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sorter_start_and_stop_time_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_expected_by_denom_and_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sorter_accounting_data_by_run_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_recon_acts_comments_by_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sorter_accounting_data_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_recon_accounting_data_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_recon_data_map_by_cardnumber.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_scenario_denoms_by_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/rebind_deposits_to_recon.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_depositruns_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sort_operators_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_all_grades_by_scenario_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/index.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_indexes_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_reconciliation_by_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_scenario_sorter_grades.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_total_by_rec_denom.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_machines_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_reconciled_deposit_by_sort_card_number.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_scenario_by_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_recon_details_by_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_scenario_currency.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sorter_currency_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sorter_accounting_data_denoms_by_rec_id_and_currency.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_short_fio_by_user_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_sorter_accounting_data_grades_by_cardnumber.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_recon_data_map_by_rec_id.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_scenario_denoms_by_id_and_currency.php was found!"
"2014-08-07 19:48:30","New file ./app/model/reconciliation/get_denoms_by_currency.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_all_grade_ids_by_scenario_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/recon_function_load.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_sorter_accounting_data_currencies.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_post_and_short_fio_by_user_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_reconciliation_by_sort_card_number.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/create_new_recon_value.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_recon_accounting_data_grades.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_total_by_rec_denom_grade.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/create_new_recon.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_client_name_and_code_by_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_sorter_accounting_data_currencies_by_rec_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_reconciled_deposit_by_rec_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/reconciliation/get_sorter_accounting_data_denoms_by_rec_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/directories.php was found!"
"2014-08-07 19:48:29","New file ./app/model/remove_special_symbols.php was found!"
"2014-08-07 19:48:29","New file ./app/model/dj.php was found!"
"2014-08-07 19:48:29","New file ./app/model/get_short_instr_iof_by_user_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/get_short_iof_by_user_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/report/index.php was found!"
"2014-08-07 19:48:29","New file ./app/model/report/get_value_from_report_saves.php was found!"
"2014-08-07 19:48:29","New file ./app/model/report/add_xml_file_to_reportset.php was found!"
"2014-08-07 19:48:29","New file ./app/model/report/get_report_signers.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_denom_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/index.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/supervisor_signer_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_deposit_index_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_valuable_type_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_scenario_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_sorter_type_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_system_globals_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_grade_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_sorter_index_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_currency_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_valuable_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/record/admin_sorter_record.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/check_auth.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/get_password_expired_date.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/index.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/set_log_attempts.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/users.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/get_user_config.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/less_then_three_days.php was found!"
"2014-08-07 19:48:29","New file ./app/model/auth/block_user_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/int2str.php was found!"
"2014-08-07 19:48:29","New file ./app/model/check_access_to_roles.php was found!"
"2014-08-07 19:48:29","New file ./app/model/system_log.php was found!"
"2014-08-07 19:48:29","New file ./app/model/english_events.php was found!"
"2014-08-07 19:48:29","New file ./app/model/check_table_exist.php was found!"
"2014-08-07 19:48:29","New file ./app/model/menu.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/reconciled_deposits_by_user.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/user_ips.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/users_inspector.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/scenarios.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/sorters.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/sorter_accounting_data_by_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/deffered_reconciliations_by_user.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/unreconciled_deposits.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/new_category_names.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/unreconciled_deposits_selectable.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/deffered_reconciliations_selectable.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/deffered_reconciliations.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/grades.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/index.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/denoms.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/unreconciled_deposits_by_separator_id.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/backups.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/users.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/sorter_indexes.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/users_admin.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/new_valuables.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/signers.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/customers.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/sorter_types.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/backups_for_restore.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/reconciled_deposits.php was found!"
"2014-08-07 19:48:29","New file ./app/model/table/updates.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/valuables.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/deposit_indexes.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/sorter_accounting_data_by_card.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/currencies.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/valuable_types.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/scenario_reports.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/prepared_reconciliations.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/for_check_reconciliations.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/reports.php was found!"
"2014-08-07 19:48:28","New file ./app/model/table/unreconciled_deposits_passive.php was found!"
"2014-08-07 19:48:28","New file ./app/index.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/valuable_add.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/valuable_type_edit.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/user_ips.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/currency_edit.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/scen_wizard.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/user_add.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/update.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/backup.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/client_add.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/sorter_add.php was found!"
"2014-08-07 19:48:28","New file ./app/controller/admin/index.php was found!"
